latitude,longitude,altitude,geometry,coordinates,OBJECTID,MaintainedBy,PBID,WHOLESTNAME,BEG_DESC,END_DESC,ACPT_DATE,TOT_FTa,TOT_MIa,ACPT_PROCESS,CARDIST,FIELDIST,MONTH_ACCEPT,DAY_ACCEPT,YEAR_ACCEPT,FY_REPORTEDa,NOTES,PREFIXDIRECTION,STREETNAME,STREETTYPE,SUFFIX,STNAMECHANGE,DATESTNAMECHANGE,TOPO,REC_MERGED,SR_FORMER,NCDOT_ACCEPTED,ANNEXATION_ACCEPTED,DATE_RECORDADDED,TIME_RECORDADDED,PREVIOUS_OMISSION,UPDATED,TERMINI,DIVIDED,DATE_UPDATED,DOTReleaseNote,ShapeSTLength
,,,LineString,"-80.75416786547555,35.18119157630443,-80.7537183567769,35.180678990169305,-80.7531352987996,35.18001410097897,-80.75270183035994,35.17953373898533",24968419,STATE,0,E INDEPENDENCE BV,,,,,,,,,,,,,,E,INDEPENDENCE,BV, ,,,P-31,,,,,,,,NO,,0,,,745.6245445924995
,,,LineString,"-80.81956804892586,35.245656733601216,-80.8197874895988,35.245457859748626,-80.8198991018971,35.24535564436641",24968427,STATE,0,N Tryon St,,,,,,,,,,,,,,N,TRYON,ST, ,,,M-25,,,,,,,,NO,,0,,,147.5720618281658
,,,LineString,"-80.73395940032968,35.15751978847558,-80.73273502231133,35.1563815344903",24968434,STATE,0,E Independence Bv,,,,,,,,,,,,,,E,INDEPENDENCE,BV, ,,,Q-34,,,,,,,,NO,,0,,,552.749644644215
,,,LineString,"-80.80823848407007,35.171253696843834,-80.80657841184207,35.1699058178505,-80.80575412757835,35.16921987602572",24968437,STATE,0,Providence Rd,,,,,,,,,,,,,, ,PROVIDENCE,RD, ,,,M-32,,,,,,,,NO,,0,,,1048.3907110788696
,,,LineString,"-80.90609405289577,35.138436547324325,-80.90612053293908,35.1384049700431,-80.90629926542796,35.138222613200476,-80.90641809112003,35.13811976748578,-80.90647606719024,35.13806958934704,-80.90674712182191,35.1378935491265,-80.90681975429305,35.137852095269835,-80.90689497523,35.137814035783556,-80.90697280074164,35.137780059179484,-80.9072057727133,35.13769233153961",24968438,STATE,0,S I-77 Exit 3 Rp,,,,,,,,,,,,,,S,I-77 EXIT 3,RP, ,,,H-35,,,,,,,,YES,,0,,,435.0620890548867
,,,LineString,"-80.84016641226084,35.315189988119975,-80.84020989188814,35.31531682724468,-80.84023700963222,35.31539594003135,-80.8403145218968,35.31562354146349,-80.84041161015767,35.31590122660124,-80.84047878629232,35.316085666360415,-80.84050127892448,35.316147421270365,-80.84057429228201,35.316361350401976,-80.84063037050407,35.31652139760333,-80.84066121111599,35.316609419381,-80.84077066887424,35.316927452395774,-80.84089931430135,35.31731549688887,-80.8410324833569,35.31773049658943,-80.84118346810764,35.318154843622914,-80.84135436385867,35.3186441550736,-80.8415409699299,35.319173074812326,-80.84172206268427,35.31969291833564,-80.84184343772016,35.320020928470065,-80.84190391021042,35.32018435193034,-80.84192994802115,35.32026467788117,-80.84194897010931,35.32032336276537,-80.84204667475072,35.32061546466203,-80.84217219839535,35.320944155055386,-80.84222014165661,35.321069697464466,-80.84228922104393,35.321257578410076,-80.84238223525689,35.321527538150065,-80.84240431414992,35.32158949306733,-80.8424849220036,35.321817502809076,-80.842556230346,35.322029625695556,-80.842624990487,35.32222804509988,-80.8427442776602,35.32257226204522,-80.84285944915689,35.32290738002105,-80.84294034937493,35.32316057646103,-80.8429787650017,35.32327747305904,-80.8430218887376,35.32342956639447,-80.84306183759598,35.32357712557484,-80.84310223643749,35.32373223687764,-80.8431442863097,35.32391091030122,-80.84318040210553,35.32406196460833,-80.84322505225553,35.324268994856595,-80.84326241762916,35.32445048761979,-80.84329984849822,35.32463495590363,-80.84333598801787,35.32482402456025,-80.84336545017693,35.32500197400898,-80.84337227214114,35.325048507098856,-80.84338263627335,35.32511919357328,-80.84339478856914,35.3252108019149,-80.84340319243869,35.32527414816979,-80.84342066546813,35.325416324662605,-80.84344148845909,35.32558295459545,-80.84346453937204,35.32582329234419,-80.84348033108233,35.32603923442154,-80.8434960124505,35.32623800428483,-80.84350788673073,35.32642904466982,-80.84351311487714,35.32664743873357,-80.84351792953971,35.32685988601933,-80.84351783584881,35.32698170538484,-80.84351773920058,35.327110422513115,-80.84351339806797,35.327387359235644,-80.843500418441,35.32771481032314,-80.84347430280583,35.32807910030368,-80.8434478552703,35.328354770951556,-80.84343210813836,35.32851073658444,-80.8434051872782,35.328740840681235,-80.84338961172497,35.32890179491068,-80.8433816386488,35.32898417703948,-80.84337887787082,35.329010325957235",24968440,STATE,0,Statesville Rd,,,,,,,,,,,,,, ,STATESVILLE,RD, ,,,L-18,,,,,,,,NO,,0,,,5161.487768864292
,,,LineString,"-80.8635691670248,35.087661630739696,-80.86370425845267,35.087684279743,-80.86384498387588,35.08770958984419,-80.86391043250477,35.08772195826382,-80.86415755299268,35.08776866085462,-80.8643947035609,35.08781927676162,-80.86480564703274,35.08791575903528,-80.8652478349349,35.08803832561255,-80.86553128126346,35.08811524767175",24968457,STATE,0,Pineville-Matthews Rd,,,,,,,,,,,,,, ,PINEVILLE-MATTHEWS,RD, ,,,J-40,,,,,,,,NO,,0,,,610.3116652105601
,,,LineString,"-80.85420537055458,35.2713496959265,-80.85408971402553,35.2713720786745,-80.85335351566135,35.271515034160906,-80.85071739904258,35.27201866116122,-80.85062171348758,35.27203693075089,-80.85043184572773,35.27207318049255,-80.84974702929792,35.272204335765565",24968458,STATE,0,N I-85 Hy,,,,,,,,,,,,,,N,I-85,HY, ,,,K-23,,,,,,,,NO,,1,,,1366.5498999991396
,,,LineString,"-80.80763487562864,35.184241300614666,-80.8080537579583,35.18397281787357,-80.80836509653757,35.18376067667243,-80.80879889862538,35.18347341812634,-80.80927382917622,35.18315416898777,-80.8093719866463,35.18308995130726",24968466,STATE,0,S Wendover Rd,,,,,,,,,,,,,,S,WENDOVER,RD, ,,,M-31,,,,,,,,NO,,0,,,667.1056059465091
,,,LineString,"-80.88765931098197,35.18254038907963,-80.8877846576519,35.18237884480639,-80.8879174389811,35.182207721949275",24968467,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST, ,,,I-31,,,,,,,,NO,,0,,,143.55160934911868
,,,LineString,"-80.88204220331805,35.25962469790324,-80.88185364587186,35.25968121912855,-80.88166741698862,35.25974182607166,-80.8814824008995,35.25980653609019,-80.88126875619474,35.259889095242904,-80.88109689525979,35.25996734089514,-80.88090025245828,35.26006062940967,-80.88072099016217,35.26014494272641,-80.88050388712062,35.26024702143684,-80.88028992847056,35.26035225591881,-80.88010430138779,35.26045109668293,-80.87994134162153,35.260540194952235,-80.87981874174015,35.26060464897953,-80.87977885795573,35.260625621976054",24968468,STATE,0,N I-85 Exit 36 Rp,,,,,,,,,,,,,,N,I-85 EXIT 36,RP, ,,,J-24,,,,,,,,NO,,0,,,769.7645243749037
,,,LineString,"-80.73711064861138,35.250123979060966,-80.73714137069838,35.24987598064475,-80.73715804399511,35.24971240912637,-80.7371838487589,35.249459266790915,-80.73720030461186,35.249257836695186,-80.73721793715828,35.24904198460038,-80.73724807713816,35.248510409692656,-80.73724925571781,35.24849489531257",24968469,STATE,0,E W T Harris Bv,,,,,,,,,,,,,,E,W T HARRIS,BV, ,,,Q-25,,,,,,,,NO,,0,,,594.4535141278106
,,,LineString,"-80.89790670598069,35.1114190449601,-80.89771030119893,35.1112121515492,-80.89723387077359,35.110710269171356,-80.89512808218437,35.108578647433056,-80.89481151080352,35.108291844437375,-80.8945042068344,35.10803192054869,-80.8943103484783,35.107868693937554,-80.89387991895634,35.1075271072942,-80.89363669536512,35.107345970933864,-80.8934233351264,35.10718707481555,-80.89311706312651,35.10697133121324,-80.89278166175059,35.10674917279452,-80.89232872535929,35.10645785823062,-80.8917511127684,35.106113990802214,-80.89141658392016,35.10592914436434,-80.8909524176406,35.105681973766224,-80.89052636808887,35.105468098890654,-80.89006896117442,35.105247842703754,-80.88967506269962,35.10507422637195,-80.88921634191558,35.104881241267925,-80.88795378010965,35.10438179905997,-80.88687467332707,35.103957573655855,-80.88560812236784,35.10346504017434,-80.88454867167808,35.10304621404055",24968470,STATE,0,E I-485 Outer Hy,,,,,,,,,,,,,,E,I-485 OUTER,HY, ,,,I38,,,,,,,,,,0,,,5109.465043719374
,,,LineString,"-80.80083833758047,35.28680194127926,-80.8009538455089,35.28665755217903,-80.80133285089222,35.28617786680844,-80.80168480674742,35.28573819995761,-80.80196577462787,35.28538478138835,-80.80216173617872,35.28514049040549,-80.80244071070284,35.28478549610982,-80.80266171079347,35.28452434285508,-80.80285575503304,35.28428191012084",24968471,STATE,0,N Graham St,,,,,,,,,,,,,,N,GRAHAM,ST, ,,,M-22,,,,,,,,NO,,0,,,1097.1499504814185
,,,LineString,"-80.93892332964205,35.2413483312408,-80.9388094572554,35.24136091868724",24968473,STATE,0,S I-85 Hy,,,,,,,,,,,,,,S,I-85,HY, ,,,G26,,,,,,,,,,0,,,34.307381471461596
,,,LineString,"-80.8626607238051,35.304968675055946,-80.86254479731825,35.304969084267675,-80.86221765116599,35.30497101758037,-80.86208558304477,35.30497179655068,-80.86177242314896,35.30497274581685,-80.86134363923097,35.304974044440115,-80.86062120879045,35.30497438372179,-80.85993808697634,35.304971138337194,-80.85931104033085,35.30496450836819,-80.8592909557535,35.30496479960107,-80.85906042644349,35.30496815719107,-80.85902311220997,35.30496870089088,-80.8588486786032,35.30497398100016,-80.85870743155324,35.3049782567685,-80.85866995897692,35.30497939019963,-80.85855102837182,35.3049857793472,-80.85847296965382,35.30498997119585,-80.85836539003557,35.305000904107345,-80.85829514680341,35.305008043473535",24968477,STATE,0,Sunset Rd,,,,,,,,,,,,,, ,SUNSET,RD, ,,,J-20,,,,,,,,NO,,0,,,1303.1024195270288
,,,LineString,"-80.79711161585627,35.27850311516435,-80.79699874840455,35.278488532392096,-80.79691343449421,35.27848722943998,-80.79677832927626,35.27848516267099,-80.79650535243995,35.27849196250517,-80.79633194597864,35.27851273872233,-80.79619339250391,35.27852934082337,-80.79597048626582,35.278577761769625,-80.7958048514098,35.278627166999044,-80.79567719926456,35.27867669384541,-80.79555131000625,35.27873008811216,-80.79542829038155,35.27878710323543,-80.79538451313458,35.27880916537889,-80.79533786111459,35.27884020145475,-80.79527797859687,35.27888551601125,-80.7952220810223,35.278934208272986,-80.795169869648,35.278985363781516,-80.79512219301756,35.27903965869891,-80.79507903006508,35.279095947730774,-80.79504011032932,35.27915469348111,-80.79502496726415,35.27917713123942,-80.79499457519184,35.279230025888126,-80.7949689651659,35.27928445038139,-80.79494785669183,35.27934041231692,-80.79493235779447,35.279397436678416,-80.79492134737792,35.2794553099393,-80.79491648628998,35.279513550602466,-80.79491955828449,35.27984281783799,-80.79492924495017,35.28016809498164,-80.79493236686572,35.28022094950916,-80.79493073476385,35.28027364437741,-80.79492380095921,35.280326419577804,-80.79491153596037,35.28037812821718,-80.79490526231767,35.2803961577125,-80.79489551393002,35.28042416793972,-80.79487387922283,35.28046891511853,-80.79484801129753,35.28051166570815,-80.7948360815768,35.28052738478777,-80.79481707255168,35.28055243040757,-80.7947818853577,35.28059050827841,-80.79474273540713,35.280626126951624,-80.79469960336651,35.28065859968647,-80.79465605353161,35.280684665234624,-80.79460603917828,35.280708993971544,-80.79455371697989,35.28072992178371,-80.79449962374282,35.28074652525142,-80.79444320249597,35.28075881262914,-80.79438613425235,35.28076721586547,-80.79432841313923,35.2807712781761,-80.7941280417432,35.280772759042556,-80.79383500825891,35.28077492576501,-80.79374378834723,35.28077585157991,-80.79354071514561,35.280777912541346",24968491,STATE,0,N I-85 Service Rd,,,,,,,,,,,,,,N,I-85 SERVICE,RD, ,,,N-22,,,,,,,,NO,,0,,,1632.0590329912345
,,,LineString,"-80.838406243554,35.026826168205936,-80.838372919568,35.02679277672197,-80.83826996324983,35.02668960575519,-80.83819341445243,35.02660374464311,-80.83812510330729,35.02650035323597",24968495,STATE,0,Marvin Rd,,,,,,,,,,,,,, ,MARVIN,RD, ,,,L-46,,,,,,,,NO,,0,,,145.87677386601015
,,,LineString,"-80.86438598646531,35.22532378737191,-80.86446687921037,35.22526093723193,-80.86474079782482,35.22504716804889,-80.86532577317135,35.2245718777972,-80.86539704891113,35.224511150542696,-80.86545826638397,35.22445899287116,-80.86553654896747,35.22439182984268",24968496,STATE,0,S I-77 Hy,,,,,,,,,,,,,,S,I-77,HY, ,,,J-27,,,,,,,,YES,,1,,,482.87244735702086
,,,LineString,"-80.84719410552479,35.34827838355176,-80.84701749999368,35.348208109320844,-80.84655890413649,35.348025624711575,-80.84650139720725,35.34799192170703,-80.84644864104544,35.34795814455104,-80.8464039263336,35.34792149844604,-80.84636719374474,35.34787946293575,-80.84633707878135,35.34783343286562,-80.84631003815157,35.34778735765278,-80.84629405075704,35.34773561609381,-80.84628632420599,35.34767848261817,-80.84628700799065,35.34763473124933,-80.84629536931185,35.34757208485676,-80.84631984236707,35.34750507078843,-80.84634477274622,35.3474582018061,-80.84637783068985,35.347412354557214,-80.84641905674746,35.34736913089492,-80.84645552672421,35.34733811766197,-80.8464970520718,35.347308171256344,-80.84654549852758,35.34728750921293,-80.84660819292216,35.34726662997501,-80.84666628942874,35.34725246257249,-80.84671975473836,35.34724363175902,-80.84678144119336,35.347239943337776,-80.84684467828099,35.34724287302894,-80.84691306748591,35.34725122031657,-80.84697213931236,35.34726772372386,-80.8470310780573,35.34729064247965,-80.84707549114583,35.34731401110741,-80.84712492535101,35.34734921096757,-80.84717109504886,35.34738835427851,-80.84720313431588,35.347432980765795,-80.84723021175951,35.3474806594229,-80.84725578954048,35.3475361466146,-80.84727326365172,35.347591757366075,-80.8472809857007,35.34764866242413,-80.84728219734188,35.34770200320921,-80.84725610651832,35.34796060440928,-80.84725798715124,35.34801460311906",24968498,STATE,0,W Wt Harris Bv To I-77 Ra Nb,,,,,,,,,,,,,,W,WT HARRIS BV TO I-77,RA,NB,,,K16,,,,,,,,,,0,,,978.4202793358721
,,,LineString,"-80.84954066102345,35.242577964664434,-80.84930640375669,35.242779253498746,-80.84910738628989,35.24300123094637,-80.84894423650418,35.24319243039804,-80.84855227530782,35.243670640879145,-80.84822728487879,35.24407408584337,-80.84809969385545,35.24422099910022,-80.84758312530873,35.24485347651372",24968505,STATE,0,,,,,,,,,,,,,,,S,I-77 EXIT 10C,RA, ,,,K-26,,,,,,,,,,1,,,1014.975025058311
,,,LineString,"-80.72544601024487,35.331430862796836,-80.7254772885343,35.33133767105462,-80.72551330969935,35.33124418330591,-80.72557807996841,35.331056851071644,-80.72562821819375,35.33093064432079,-80.72574061857792,35.33065698744298,-80.72584468817307,35.33042535667995,-80.72595479373473,35.3302016537586,-80.72600851426857,35.33010179752158,-80.7260620613331,35.33000226662312,-80.72614946320003,35.32984875927655,-80.7261574276698,35.329834651400006",24968511,STATE,0,Us Hwy 29 Service Rd,,,,,,,,,,,,,, ,US HWY 29 SERVICE,RD, ,,,Q-18,,,,,,,,NO,,0,,,619.3567922518441
,,,LineString,"-80.99962563201136,35.097371109744465,-80.99972727166912,35.09732270611856,-81.00031056860418,35.09704096695418,-81.00078811242382,35.09681044595601,-81.00109119537711,35.09665872819422,-81.00113140333376,35.0966386007166,-81.00148017013844,35.09647559734307,-81.00172748341775,35.09635652934119,-81.00197783255908,35.09623626480524,-81.00222897727737,35.096114383956674,-81.00255201756093,35.09595855953913,-81.00275909450883,35.09585779019673",24968514,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST,,,,C-39,,,,,,,,,,0,,,1087.125048693478
,,,LineString,"-80.85039549658481,35.24585586311805,-80.84993055630254,35.24572693978626,-80.84956054322373,35.24563549445178,-80.849249490053,35.24555872195556,-80.84902360709951,35.245507668202144,-80.84893321180013,35.245485461968215",24968516,STATE,0,W Brookshire Fr,,,,,,,,,,,,,,W,BROOKSHIRE,FR, ,,,K-25,,,,,,,,NO,,1,,,457.0163475410211
,,,LineString,"-80.9586470908554,35.296824521125025,-80.95933917731189,35.29594925080247,-80.9604286351908,35.294570811449155",24968517,STATE,,N I-485 Inner Hy,,,,,,,,,,,,,,N,I-485 INNER,HY, ,1,,,,,,,,,N,,,0,,,977.4271586368247
,,,LineString,"-80.86374551961632,35.04280074095474,-80.86371216109683,35.04276667489243,-80.86362659085141,35.0426777618879,-80.863557630188,35.04260593534379,-80.86342292257712,35.04246563000891,-80.8631137518076,35.042145197728324,-80.86288212632736,35.04190372302354,-80.86281760525979,35.0418369409501,-80.86265910081947,35.04167287959362,-80.86237298205829,35.04138621228316,-80.86215020798583,35.04116635694232,-80.86154867090978,35.04054102837753",24968537,STATE,0,Lancaster Hy,,,,,,,,,,,,,, ,LANCASTER,HY, ,,,J-44,,,,,,,,NO,,1,,,1052.9876929959464
,,,LineString,"-80.7801849775082,35.20136291946485,-80.77703316063972,35.201048126565276",24968547,STATE,0,E Independence Bv,,,,,,,,,,,,,,E,INDEPENDENCE,BV, ,,,O-30,,,,,,,,NO,,0,,,948.4814783375194
,,,LineString,"-80.79332324286024,35.06399030774651,-80.7934396205614,35.06397529491228,-80.79359641851495,35.0639491490517,-80.79377202048711,35.06391676691056,-80.79395282865022,35.06388041504035,-80.79414022665887,35.06383984269378,-80.79429735521052,35.063803385333706,-80.79435064177898,35.063789314471904,-80.79448206564382,35.06375460786133,-80.79467463494603,35.06369586448774,-80.79484937416689,35.063636929009064,-80.7949290395453,35.06360685088977,-80.79501732978632,35.063573514986,-80.79508810504632,35.063544235379595,-80.79518156321039,35.06350557348719,-80.79535649120069,35.06342875926878,-80.79537300980961,35.063421198297476",24968551,STATE,0,Ballantyne Commons Py,,,,,,,,,,,,,, ,BALLANTYNE COMMONS,PY, ,,,N-42,,,,,,,,NO,,0,,,650.8589764971737
,,,LineString,"-80.91743739015175,35.125273341133834,-80.91749072724244,35.125253715655596",24968554,STATE,0,I-485 RAMP RA,,,,,,,,,,,,,, ,I-485 RAMP,RA, ,,,G-36,,,,,,,,NO,,0,,,17.474510202369153
,,,LineString,"-80.79812618606014,35.30447912716815,-80.79810518442503,35.30450361875216,-80.79785626226807,35.304793802770476,-80.79773568868835,35.30493393839526,-80.79770836678694,35.304965692805105",24968556,STATE,0,MALLARD CREEK RD,,,,,,,,,,,,,, ,MALLARD CREEK,RD, ,,,N-20,,,,,,,,NO,,0,,,216.56022235070202
,,,LineString,"-80.92436441842301,35.146064577637866,-80.92323662984415,35.145452274331134",24968559,STATE,0,W Arrowood Rd,,,,,,,,,,,,,,W,ARROWOOD,RD, ,,,G-34,,,,,,,,NO,,0,,,404.124046203735
,,,LineString,"-80.84719410552479,35.34827838355176,-80.847221968509,35.3481760510762,-80.84724181502743,35.34810223714704",24968564,STATE,0,I-77 Hy,,,,,,,,,,,,,,N,I-77,HY, ,,,K-17,,,,,,,,NO,,1,,,65.66852601315588
,,,LineString,"-80.70626111868107,35.313264037081204,-80.70614969655756,35.313106679502404,-80.70611496592002,35.31306753012886,-80.70606642720048,35.31301281529789,-80.70596036891433,35.31293805146117,-80.70582634502543,35.312901925528486,-80.7055121715329,35.3128683367636",24968569,STATE,0,I-485 RA,,,,,,,,,,,,,, ,I-485,RA, ,,, ,,,,,,,,NO,,0,,,286.79239282533445
,,,LineString,"-80.8951553834735,35.18170973297221,-80.89512055680296,35.18167546793022,-80.89504963435792,35.18161245580609,-80.89497570790292,35.18155223719868,-80.89493540500645,35.18152241038508,-80.89469727878672,35.181334456330575,-80.89458816380511,35.181260362685855,-80.89444418926436,35.18117467678877,-80.89435214425869,35.18111859777734,-80.89428404114477,35.1810771057351,-80.89409949000732,35.180961825129565,-80.89405889005565,35.180943223883894,-80.89400248492309,35.18091662566793,-80.8939710725331,35.18089681896976",24968572,STATE,0,Yorkmont Rd,,,,,,,,,,,,,, ,YORKMONT,RD, ,,,I-31,,,,,,,,NO,,0,,,462.98382315501203
,,,LineString,"-80.84927139374378,35.22137357770594,-80.84919922730793,35.22131719831792,-80.84815131863748,35.22053121339569,-80.84755945359882,35.22007833793311,-80.84714263795925,35.219763627436315,-80.84682627989729,35.219522270485655,-80.84672129830778,35.21944623817819,-80.8466320564664,35.2193820212659",24968575,STATE,,E John Belk Fr,,,,,,,,,,,,,,E,JOHN BELK,FR, ,,,,,,,,,,N,,,1,,,1070.8784041130398
,,,LineString,"-80.83101435001414,35.22953870638503,-80.83100150622911,35.22952728132589,-80.83095188299127,35.22947896444198,-80.83089569461958,35.22942531074576,-80.83042514304411,35.22901631752631,-80.83007707928455,35.22870486101863,-80.82998575879338,35.22862792064964",24968578,STATE,0,E Brookshire Fr,,,,,,,,,,,,,,E,BROOKSHIRE,FR, ,,,L-27,,,,,,,,NO,,1,,,451.9802967861597
,,,LineString,"-80.76015983546725,35.06427067148162,-80.76031120585681,35.06427648044322,-80.76077774737033,35.06430196766015,-80.7611772144558,35.0643169803635,-80.76177673749969,35.06434808110414,-80.76208711957217,35.06437813335318,-80.76236784644578,35.06440220420333",24968584,STATE,0,Tilley Morris Rd,,,,,,,,,,,,,, ,TILLEY MORRIS,RD, ,,,O-42,,,,,,,,NO,,0,,,662.6392947356193
,,,LineString,"-80.76340667976275,35.24976537045167,-80.76200111761906,35.25023264121884",24968587,STATE,0,The Plaza,,,,,,,,,,,,,, ,THE PLAZA, , ,,,O-25,,,,,,,,NO,,0,,,452.7802704379897
,,,LineString,"-80.8193475664329,35.04726061302891,-80.81950109946672,35.047264712239276,-80.8196149970617,35.04726459773681,-80.81972138632595,35.04726505493311,-80.81983052514313,35.0472638680373,-80.8199245625638,35.04725993039076,-80.82002787563977,35.047259746651655,-80.82016704146328,35.047243907077956,-80.82028959588692,35.04723244016151,-80.8204215126231,35.04721625101383,-80.8206196684055,35.0471857802038,-80.82070153143594,35.04717117708446,-80.82082021209347,35.04715000681121,-80.8210284854104,35.04711113810377,-80.8211030789664,35.047096958713084,-80.82122714541194,35.04707333130202,-80.82135514669126,35.04704895390034,-80.82143115017624,35.04703544007808",24968588,STATE,0,Bryant Farms Rd,,,,,,,,,,,,,, ,BRYANT FARMS,RD, ,,,L-43,,,,,,,,NO,,0,,,631.8560312551092
,,,LineString,"-80.89635850009402,35.24618873739662,-80.89631962960408,35.24624303024852,-80.8961063276817,35.24650872812576,-80.89605400650115,35.246570928240416,-80.89600989380055,35.24662337254734,-80.89598328567102,35.24665562180293,-80.89594737658108,35.24669603284018,-80.89591096521178,35.24672683316896,-80.8958728293567,35.24675559938562,-80.89585367614889,35.246766320181926,-80.89583452498898,35.24677703922542,-80.89579147047151,35.24679832503848,-80.89576955349195,35.246804279841136,-80.8957476386021,35.246810234607025,-80.8956951563414,35.246822277971965,-80.89567363164001,35.24682637675452,-80.89564012517954,35.2468327587257,-80.89558742440643,35.24683541705888,-80.89553021662773,35.24683631329592,-80.8954726377777,35.24683332151721,-80.89535932641502,35.246810591543976,-80.89525922638589,35.24678460921881,-80.89518125713319,35.24676437250494,-80.89504714121087,35.246723418016025,-80.89480785736255,35.24664976007219",24968591,STATE,0,I-85 Ra,,,,,,,,,,,,,, ,I-85,RA, ,,,I-25,,,,,,,,NO,,0,,,588.3208911643677
,,,LineString,"-80.76990240139415,35.34039798701858,-80.76982411464448,35.340473556633846,-80.76972963673232,35.34056287456083,-80.76963757853068,35.34064780655271,-80.76953205937076,35.34073064391335,-80.76942616458598,35.34080913615548,-80.76931216357185,35.34088751826566,-80.76918988005382,35.340970600166976,-80.76905106356243,35.341051633908684,-80.76890875254597,35.34112630696771,-80.76876276997552,35.34119920085664,-80.76861362347587,35.34126801868149,-80.76846244697828,35.34133343088983,-80.76830866607236,35.34139475884662,-80.76822275755377,35.34142665875555,-80.76817641910333,35.341443864648646,-80.76773588988739,35.341621129829576",24968593,STATE,0,Mallard Creek Rd,,,,,,,,,,,,,, ,MALLARD CREEK,RD, ,,,O-17,,,,,,,,NO,,0,,,793.2459632477153
,,,LineString,"-80.78550084481313,35.36962585192083,-80.78677667131406,35.36966065469402",24968594,STATE,,Craven Thomas Rd,,,,,,,,,,,,,,,CRAVEN THOMAS,RD,,,,,,,,,,,N,,,0,,,380.54844615588934
,,,LineString,"-80.9326490764586,35.23379479165192,-80.93314998639836,35.23387587595534,-80.93332829566923,35.23390473886724,-80.93342158043983,35.23391907072444,-80.93363046793762,35.23395115969795",24968603,STATE,0,Wilkinson Bv,,,,,,,,,,,,,, ,WILKINSON,BV, ,,,G-26,,,,,,,,NO,,0,,,298.5294720349226
,,,LineString,"-80.95791315890878,35.17674878401563,-80.95793061525124,35.176705194420784,-80.95800815336014,35.1765115851608,-80.95808827724706,35.17630554461413",24968606,STATE,0,Steele Creek Rd,,,,,,,,,,,,,, ,STEELE CREEK,RD, ,,,F-32,,,,,,,,NO,,0,,,169.59022562356688
,,,LineString,"-80.96357971745057,35.279116552979445,-80.96360961611337,35.27913609362473,-80.96366765220795,35.27916858893169,-80.96374062328172,35.279206566725094,-80.963795686173,35.279231552702846,-80.96387018877387,35.279263550601954,-80.96394879617465,35.27929204662554,-80.96402897927857,35.27931639647401,-80.9640770217381,35.27932821220528,-80.96412926287543,35.279340418390504,-80.96418479332638,35.279350051436474,-80.96423329547089,35.27935773908907,-80.96428819509225,35.27936440569827,-80.9643411301422,35.27937064556136,-80.96440493088123,35.27937579357488,-80.96449157001445,35.27937828131768,-80.96455916727733,35.27937878675486,-80.9646565228572,35.27937399982903,-80.96467938678478,35.27937248479106,-80.96470225067006,35.27937096803177,-80.96479833342121,35.27935978979452,-80.96490801076155,35.279333275786804,-80.96499122668148,35.27930971099142,-80.96503925280165,35.27929412205919,-80.96505631769242,35.27928735587364",24968607,STATE,0,Old Moores Chapel Rd,,,,,,,,,,,,,,,OLD MOORES CHAPEL,RD,,,,E22,,,,,,,,,,0,,,467.0251043726118
,,,LineString,"-80.83939367017949,35.236040327439476,-80.83937939422947,35.23602611677004,-80.83931232090606,35.23596072263958,-80.83924386944058,35.23589603645901,-80.83918715895207,35.23584445555913",24968610,STATE,0,W Brookshire Fr,,,,,,,,,,,,,,W,BROOKSHIRE,FR, ,,,L-26,,,,,,,,NO,,1,,,94.26680539136679
,,,LineString,"-80.72919244435906,35.302451753035,-80.72598467281861,35.30466435815372",24968612,STATE,,University City Bv,,,,,,,,,,,,,,,UNIVERSITY CITY,BV,,,,Q20,,,,,,,N,,,1,,,1250.7644974850482
,,,LineString,"-80.78306355944198,35.31476362225509,-80.78290963132359,35.314866423344206,-80.78283270737566,35.314929653669324,-80.78271559322091,35.31502592000702,-80.78254189489776,35.31516121045126,-80.78241890865466,35.315257003002756,-80.7821363918442,35.31548444165475",24968615,STATE,0,Mallard Creek Rd,,,,,,,,,,,,,, ,MALLARD CREEK,RD, ,,,N-19,,,,,,,,NO,,0,,,381.42906114601055
,,,LineString,"-80.75271330212614,35.16258453680355,-80.75267067422496,35.16252149119766,-80.75238945410244,35.16210098347761",24968617,STATE,0,Monroe Rd,,,,,,,,,,,,,, ,MONROE,RD, ,,,P-33,,,,,,,,NO,,0,,,200.84540967505868
,,,LineString,"-80.8333673027393,35.219152888899295,-80.83354616514214,35.218978418805925,-80.83380451740766,35.21872762799087,-80.83391275093977,35.21861680846263,-80.83427424196972,35.218246679385835,-80.83452405571443,35.218001054113394",24968618,STATE,0,E John Belk Fr,,,,,,,,,,,,,,E,JOHN BELK,FR, ,,,L-28,,,,,,,,NO,,1,,,543.2576468510458
